Net Metrekare,Oda Sayısı,Bulunduğu Kat,Banyo Sayısı,Binanın Yaşı,Binanın Kat Sayısı,Site İçerisinde,address,price,latitude,longitude
155.0,4+1,Düz Giriş (Zemin),2,0 (Yeni),4,Hayır,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,4950000,40.7365963,30.0231861
60.0,2+1,3.Kat,1,11-15,4,Evet,Kocaeli - İzmit - Akpınar Mahallesi,1325000,40.795564,29.883291
100.0,2+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Sarımeşe Mahallesi,2750000,40.72833540000001,30.0520793
110.0,3+1,2.Kat,2,0 (Yeni),3,Evet,Kocaeli - Başiskele - Yeşilyurt Mahallesi,4250000,40.7147344,29.9538172
90.0,2+1,3.Kat,1,4,4,Evet,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,2650000,40.7365963,30.0231861
120.0,3+1,Çatı Dubleks,1,0 (Yeni),3,Hayır,Kocaeli - Başiskele - Yeşilyurt Mahallesi,3700000,40.7147344,29.9538172
85.0,2+1,Düz Giriş (Zemin),1,5-10,3,Evet,Kocaeli - Kartepe - Ataevler Mahallesi,2990000,40.7438656,30.0463012
112.0,2+1,Çatı Dubleks,1,0 (Yeni),6,Hayır,Kocaeli - İzmit - Yeşilova Mahallesi,5306000,40.78845039999999,29.9711627
80.0,2+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Başiskele - Yeşilyurt Mahallesi,2700000,40.7147344,29.9538172
75.0,2+1,Düz Giriş (Zemin),1,0 (Yeni),4,Hayır,Kocaeli - Başiskele - Yeşilyurt Mahallesi,2250000,40.7147344,29.9538172
90.0,3+1,Yüksek Giriş,2,0 (Yeni),4,Hayır,Kocaeli - Çayırova - Özgürlük Mahallesi,2700000,40.8283772,29.3860054
110.0,3+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Körfez - Güney Mahallesi,2800000,40.7502682,29.7715563
120.0,3+1,2.Kat,1,11-15,6,Evet,Kocaeli - Körfez - İlimtepe Mahallesi,2175000,40.7905943,29.7599761
95.0,2+1,3.Kat,1,1,5,Hayır,Kocaeli - İzmit - Orhan Mahallesi,3500000,40.7765666,29.9256259
120.0,4+1,4.Kat,2,0 (Yeni),4,Hayır,Kocaeli - Çayırova - Özgürlük Mahallesi,4000000,40.8283772,29.3860054
85.0,1+1,3.Kat,1,0 (Yeni),4,Evet,Kocaeli - Başiskele - Fatih Mahallesi,3250000,40.6944072,29.9682719
125.0,3+1,4.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Başiskele - Altınkent Mahallesi,3100000,40.697935,29.9436979
100.0,3+1,Bahçe Katı,1,0 (Yeni),3,Hayır,Kocaeli - Darıca - Sırasöğütler Mahallesi,2800000,40.7896467,29.3918108
140.0,3+1,Bahçe Katı,1,0 (Yeni),3,Hayır,Kocaeli - Gölcük - Cumhuriyet Mahallesi,3750000,40.7139441,29.7730038
85.0,2+1,3.Kat,1,2,4,Hayır,Kocaeli - Çayırova - Atatürk Mahallesi,2250000,40.8361956,29.3787483
220.0,5+1,Villa Tipi,3,21 Ve Üzeri,2,Hayır,Kocaeli - Darıca - Bayramoğlu Mahallesi,13500000,40.7947045,29.3569749
105.0,2+1,2.Kat,1,4,3,Hayır,Kocaeli - Gebze - Gaziler Mahallesi,2650000,40.8216853,29.4266385
75.0,2+1,Bahçe Katı,1,0 (Yeni),4,Hayır,Kocaeli - Gebze - Adem Yavuz Mahallesi,1575000,40.8176435,29.3787483
146.0,4+1,Düz Giriş (Zemin),2,0 (Yeni),5,Evet,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,4950000,40.7365963,30.0231861
245.0,4.5+1,Unknown,3,Unknown,3,Evet,Kocaeli - Kartepe - Maşukiye Mahallesi,8150000,40.7096172,30.1416089
75.0,2+1,1.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Derbent Mahallesi,2500000,40.7008827,30.1156226
80.0,2+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Körfez - Hacı Osman Mahallesi,2500000,40.77684319999999,29.7512903
120.0,3+1,3.Kat,1,3,3,Hayır,Kocaeli - Kartepe - İstasyon Mahallesi,2750000,40.7520434,30.0217413
60.0,1+1,2.Kat,1,1,3,Hayır,Kocaeli - Başiskele - Yeşilyurt Mahallesi,1999000,40.7147344,29.9538172
150.0,4+1,2.Kat,2,1,3,Hayır,Kocaeli - Gölcük - Yazlık Merkez Mahallesi,4500000,40.6953301,29.8713957
95.0,2+1,Bahçe Katı,1,0 (Yeni),3,Hayır,Kocaeli - Darıca - Sırasöğütler Mahallesi,2245000,40.7896467,29.3918108
55.0,1+1,3.Kat,1,4,4,Hayır,Kocaeli - Kartepe - Dumlupınar Mahallesi,1850000,40.758402,30.0116271
200.0,5+1,Çatı Dubleks,2,11-15,3,Hayır,Kocaeli - İzmit - Kadıköy Mahallesi,4500000,40.7665482,29.9465892
51.0,1+1,Düz Giriş (Zemin),1,3,3,Hayır,Kocaeli - İzmit - Orhan Mahallesi,1680000,40.7765666,29.9256259
120.0,2+1,Bahçe Dublex,1,0 (Yeni),4,Hayır,Kocaeli - Çayırova - Özgürlük Mahallesi,2250000,40.8283772,29.3860054
140.0,4+1,1.Kat,2,0 (Yeni),4,Evet,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,4950000,40.7365963,30.0231861
210.0,4+1,Çatı Katı,2,0 (Yeni),3,Hayır,Kocaeli - Gebze - İstasyon Mahallesi,4500000,40.7870595,29.4135791
140.0,3+1,3.Kat,1,21 Ve Üzeri,4,Hayır,Kocaeli - Derince - Çınarlı Mahallesi,1875000,40.7645032,29.8439109
85.0,2+1,2.Kat,1,4,4,Hayır,Kocaeli - Darıca - Piri Reis Mahallesi,2225000,40.7806769,29.3656846
130.0,3+1,2.Kat,1,1,4,Evet,Kocaeli - Körfez - Yavuz Sultan Selim Mahallesi,4750000,40.7807635,29.7947139
70.0,2+1,Unknown,1,Unknown,1,Hayır,Kocaeli - Kandıra - İncecik Mahallesi,7150000,41.0117009,30.2082564
118.0,3+1,2.Kat,1,2,4,Hayır,Kocaeli - Çayırova - İnönü Mahallesi,2400000,40.8228769,29.3932622
99.0,3+1,3.Kat,1,0 (Yeni),5,Evet,Kocaeli - Gölcük - Cumhuriyet Mahallesi,4600000,40.7139441,29.7730038
100.0,2+1,1.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Ertuğrul Gazi Mahallesi,1690000,40.7548512,30.0361888
80.0,2+1,2.Kat,1,5-10,4,Hayır,Kocaeli - Çayırova - Çayırova Mahallesi,2130000,40.824215,29.372234
130.0,2+1,3.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Ertuğrul Gazi Mahallesi,1900000,40.7548512,30.0361888
83.0,2+1,3.Kat,1,0 (Yeni),5,Hayır,Kocaeli - Gölcük - Cumhuriyet Mahallesi,3700000,40.7139441,29.7730038
135.0,3+1,3.Kat,2,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Ertuğrul Gazi Mahallesi,2500000,40.7548512,30.0361888
90.0,2+1,1.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Kartepe - İstasyon Mahallesi,1900000,40.7520434,30.0217413
120.0,2+1,3.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Kartepe - İstasyon Mahallesi,2500000,40.7520434,30.0217413
40.0,1+1,3.Kat,1,0 (Yeni),3,Evet,Kocaeli - İzmit - Kabaoğlu Mahallesi,1550000,40.81542,29.929028
135.0,2+1,4.Kat,2,3,4,Hayır,Kocaeli - Darıca - Emek Mahallesi,3500000,40.7999983,29.3671362
165.0,4+1,Çatı Katı,2,5-10,4,Hayır,Kocaeli - Gebze - İstasyon Mahallesi,4000000,40.7870595,29.4135791
90.0,2+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Darıca - Kazım Karabekir Mahallesi,2710000,40.7764794,29.3932622
171.0,4+1,4.Kat,3,0 (Yeni),5,Evet,Kocaeli - Gölcük - Cumhuriyet Mahallesi,7000000,40.7139441,29.7730038
110.0,3+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,2900000,40.7365963,30.0231861
355.0,1 Oda,Unknown,Yok,5-10,3,Hayır,Kocaeli - Gölcük - Piyalepaşa Mahallesi,14000000,40.7106363,29.8337835
65.0,1+1,1.Kat,1,16-20,5,Hayır,Kocaeli - İzmit - Cedit Mahallesi,2700000,40.7690192,29.9379151
80.0,2+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Körfez - Güney Mahallesi,2300000,40.7502682,29.7715563
100.0,2+1,3.Kat,1,0 (Yeni),8,Hayır,Kocaeli - İzmit - Çayırköy Mahallesi,2800000,40.800946,29.995282
100.0,2+1,Yüksek Giriş,1,0 (Yeni),4,Hayır,Kocaeli - Çayırova - Atatürk Mahallesi,2150000,40.8361956,29.3787483
145.0,3+1,5.Kat,2,21 Ve Üzeri,7,Hayır,Kocaeli - İzmit - Kadıköy Mahallesi,3000000,40.7665482,29.9465892
80.0,2+1,2.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Çayırova - Özgürlük Mahallesi,2600000,40.8283772,29.3860054
155.0,4+1,3.Kat,2,1,3,Hayır,Kocaeli - İzmit - Akarca Mahallesi,4600000,40.7734692,29.9892286
125.0,3+1,3.Kat,1,5-10,3,Hayır,Kocaeli - Başiskele - Barbaros Mahallesi,2675000,40.7074291,29.9306863
120.0,3+1,Unknown,1,11-15,2,Evet,Kocaeli - Kartepe - Derbent Mahallesi,7000000,40.7008827,30.1156226
50.0,1+1,Yüksek Giriş,1,5-10,3,Hayır,Kocaeli - İzmit - Fatih Mahallesi,1440000,40.7749374,29.9089976
90.0,2+1,2.Kat,1,21 Ve Üzeri,4,Hayır,Kocaeli - Derince - Sırrıpaşa Mahallesi,1530000,40.7618084,29.8207615
85.0,2+1,1.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Emekevler Mahallesi,2450000,40.7387377,30.0723009
190.0,4+1,Unknown,3,0 (Yeni),2,Evet,Kocaeli - Başiskele - Atakent Mahallesi,8750000,40.7034787,29.8916441
100.0,2+1,3.Kat,1,5-10,4,Hayır,Kocaeli - Gölcük - Çiftlik Mahallesi,2100000,40.7042886,29.8439109
130.0,3+1,2.Kat,1,5-10,3,Hayır,Kocaeli - İzmit - Yenidoğan Mahallesi,2395000,40.7635231,29.9003211
150.0,4+1,Düz Giriş (Zemin),2,11-15,4,Hayır,Kocaeli - Darıca - Osman Gazi Mahallesi,2600000,40.78985660000001,29.3743939
50.0,1+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Ertuğrul Gazi Mahallesi,1775000,40.7548512,30.0361888
190.0,4+1,3.Kat,2,2,3,Evet,Kocaeli - Başiskele - Paşadağ Mahallesi,3750000,40.7064933,29.9827252
180.0,3+1,Unknown,3,0 (Yeni),2,Evet,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,8250000,40.7365963,30.0231861
120.0,3+1,3.Kat,2,0 (Yeni),3,Hayır,Kocaeli - Körfez - Güney Mahallesi,3375000,40.7502682,29.7715563
125.0,3+1,Bahçe Dublex,1,4,4,Hayır,Kocaeli - Darıca - Osman Gazi Mahallesi,3250000,40.78985660000001,29.3743939
213.0,5+1,4.Kat,2,5-10,4,Hayır,Kocaeli - Çayırova - Akse Mahallesi,5800000,40.8359257,29.4005185
145.0,3+1,3.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Derince - Sırrıpaşa Mahallesi,2790000,40.7618084,29.8207615
220.0,4+2,3.Kat,2,5-10,3,Hayır,Kocaeli - Gebze - İstasyon Mahallesi,3750000,40.7870595,29.4135791
80.0,2+1,Düz Giriş (Zemin),1,0 (Yeni),4,Hayır,Kocaeli - İzmit - Yeşilova Mahallesi,3800000,40.78845039999999,29.9711627
120.0,3+1,3.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Körfez - Güney Mahallesi,2900000,40.7502682,29.7715563
125.0,3+1,Yüksek Giriş,1,11-15,5,Evet,Kocaeli - Körfez - Mimar Sinan Mahallesi,3925000,40.7659429,29.7570809
128.0,4+1,3.Kat,2,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,4600000,40.7365963,30.0231861
145.0,5+1,Çatı Dubleks,2,5-10,5,Hayır,Kocaeli - Körfez - Güney Mahallesi,3900000,40.7502682,29.7715563
100.0,2+1,5.Kat,1,11-15,6,Hayır,Kocaeli - İzmit - Karabaş Mahallesi,2550000,40.7613341,29.9364694
125.0,3+1,Çatı Dubleks,1,5-10,4,Hayır,Kocaeli - Gölcük - Piyalepaşa Mahallesi,2540000,40.7106363,29.8337835
80.0,2+1,1.Kat,1,3,5,Hayır,Kocaeli - Körfez - Güney Mahallesi,2300000,40.7502682,29.7715563
50.0,Stüdyo,Unknown,1,11-15,1,Hayır,Kocaeli - Gebze - Denizli Mahallesi,1100000,40.891816,29.533105
115.0,3+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,2725000,40.7365963,30.0231861
115.0,3+1,Bahçe Dublex,1,1,4,Hayır,Kocaeli - Başiskele - Yeşilyurt Mahallesi,2600000,40.7147344,29.9538172
45.0,1+1,3.Kat,1,5-10,5,Hayır,Kocaeli - İzmit - Kabaoğlu Mahallesi,1730000,40.81542,29.929028
180.0,4+1,3.Kat,2,4,3,Hayır,Kocaeli - Darıca - Kazım Karabekir Mahallesi,3725000,40.7764794,29.3932622
130.0,3+1,Bahçe Katı,1,0 (Yeni),3,Hayır,Kocaeli - Başiskele - Yeşilyurt Mahallesi,3100000,40.7147344,29.9538172
180.0,3+1,4.Kat,1,4,5,Hayır,Kocaeli - İzmit - Kocatepe Mahallesi,3750000,40.7702518,29.8685028
170.0,3+1,4.Kat,1,3,5,Hayır,Kocaeli - İzmit - Kocatepe Mahallesi,3750000,40.7702518,29.8685028
100.0,4+0,Unknown,3,0 (Yeni),1,Hayır,Kocaeli - Kartepe - Ataevler Mahallesi,1940000,40.7438656,30.0463012
230.0,4+1,4.Kat,2,5-10,5,Hayır,Kocaeli - Gebze - Cumhuriyet Mahallesi,3600000,40.8117542,29.3540715
125.0,3+1,2.Kat,1,5-10,4,Hayır,Kocaeli - Başiskele - Yeşilyurt Mahallesi,3100000,40.7147344,29.9538172
150.0,3+1,Müstakil,4,2,2,Hayır,Kocaeli - Kandıra - Çakmaklar Mahallesi,6600000,40.97778,29.889944
90.0,2+1,Yüksek Giriş,1,0 (Yeni),4,Hayır,Kocaeli - Darıca - Bağlarbaşı Mahallesi,2750000,40.7617966,29.3918108
160.0,3+1,Bahçe Katı,2,0 (Yeni),3,Hayır,Kocaeli - Darıca - Osman Gazi Mahallesi,2980000,40.78985660000001,29.3743939
890.0,3+1,Bahçe Dublex,1,0 (Yeni),2,Hayır,Kocaeli - Kandıra - Yusufça Mahallesi,3850000,41.017096,30.13315769999999
73.0,2+1,1.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Ataevler Mahallesi,2150000,40.7438656,30.0463012
145.0,3+1,2.Kat,2,0 (Yeni),3,Hayır,Kocaeli - Başiskele - Serdar Mahallesi,3750000,40.71265229999999,29.9408065
160.0,4+1,Çatı Dubleks,1,11-15,3,Hayır,Kocaeli - Körfez - Fatih Mahallesi,3175000,40.753727,29.7961611
140.0,3+1,Çatı Dubleks,1,5-10,4,Hayır,Kocaeli - Darıca - Kazım Karabekir Mahallesi,3100000,40.7764794,29.3932622
105.0,3+1,4.Kat,1,21 Ve Üzeri,4,Hayır,Kocaeli - Darıca - Emek Mahallesi,1950000,40.7999983,29.3671362
180.0,4+1,2.Kat,2,5-10,3,Hayır,Kocaeli - Körfez - Fatih Mahallesi,4250000,40.753727,29.7961611
120.0,3+1,Yüksek Giriş,2,11-15,8,Hayır,Kocaeli - İzmit - Erenler Mahallesi,2690000,40.7766241,29.9436979
140.0,3+1,3.Kat,2,0 (Yeni),4,Hayır,Kocaeli - Başiskele - Yeşilyurt Mahallesi,3400000,40.7147344,29.9538172
200.0,3+1,4.Kat,2,3,5,Evet,Kocaeli - İzmit - Yenidoğan Mahallesi,5250000,40.7635231,29.9003211
75.0,2+1,Yüksek Giriş,2,0 (Yeni),3,Hayır,Kocaeli - Darıca - Sırasöğütler Mahallesi,2275000,40.7896467,29.3918108
130.0,2+1,3.Kat,2,4,3,Evet,Kocaeli - Başiskele - Döngel Mahallesi,2625000,40.6918869,29.9364694
120.0,3+1,1.Kat,1,21 Ve Üzeri,5,Hayır,Kocaeli - Körfez - Kirazlıyalı Mahallesi,2175000,40.778752,29.693799
95.0,2+1,3.Kat,2,4,4,Evet,Kocaeli - Dilovası - Köseler Mahallesi,2100000,40.861767,29.576103
110.0,3+1,2.Kat,1,21 Ve Üzeri,4,Hayır,Kocaeli - Gölcük - Değirmendere Merkez Mahallesi,2100000,40.708765,29.738127
140.0,3+1,3.Kat,2,5-10,3,Hayır,Kocaeli - Başiskele - Serdar Mahallesi,2850000,40.71265229999999,29.9408065
80.0,2+1,Yüksek Giriş,1,5-10,4,Hayır,Kocaeli - Gebze - Mimar Sinan Mahallesi,1585000,40.8105789,29.3874568
140.0,2+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Ataevler Mahallesi,2700000,40.7438656,30.0463012
130.0,3+1,1.Kat,1,0 (Yeni),5,Evet,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,3800000,40.7365963,30.0231861
90.0,2+1,Düz Giriş (Zemin),1,16-20,4,Hayır,Kocaeli - Darıca - Cami Mahallesi,2600000,40.7636197,29.3685878
140.0,3+1,2.Kat,2,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,2700000,40.7365963,30.0231861
85.0,3+1,1.Kat,1,2,4,Hayır,Kocaeli - Kartepe - Ertuğrul Gazi Mahallesi,1995000,40.7548512,30.0361888
150.0,3+1,Bahçe Katı,1,0 (Yeni),3,Hayır,Kocaeli - Gölcük - Şehitler Mahallesi,3500000,40.7130973,29.8251023
180.0,3+1,5.Kat,1,0 (Yeni),5,Evet,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,4350000,40.7365963,30.0231861
128.0,4+1,Bahçe Dublex,3,0 (Yeni),3,Hayır,Kocaeli - Başiskele - Serdar Mahallesi,3950000,40.71265229999999,29.9408065
124.0,4+1,Bahçe Dublex,3,0 (Yeni),3,Hayır,Kocaeli - Başiskele - Serdar Mahallesi,3750000,40.71265229999999,29.9408065
125.0,3+1,3.Kat,2,0 (Yeni),3,Evet,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,3600000,40.7365963,30.0231861
140.0,3+1,2.Kat,2,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Ertuğrul Gazi Mahallesi,2550000,40.7548512,30.0361888
120.0,3+1,5.Kat,1,21 Ve Üzeri,5,Hayır,Kocaeli - Gölcük - Değirmendere Yalı Mahallesi,1450000,40.7188846,29.7780698
160.0,5+1,4.Kat,3,0 (Yeni),4,Hayır,Kocaeli - Gebze - Köşklü Çeşme Mahallesi,4100000,40.7956379,29.4077745
110.0,3+1,5.Kat,1,21 Ve Üzeri,5,Hayır,Kocaeli - Gebze - Osman Yılmaz Mahallesi,2050000,40.790836,29.4208345
110.0,3+1,Çatı Katı,1,5-10,5,Hayır,Kocaeli - Gebze - Osman Yılmaz Mahallesi,4000000,40.790836,29.4208345
104.0,2+1,3.Kat,2,0 (Yeni),3,Hayır,Kocaeli - İzmit - Tepeköy Mahallesi,3100000,40.8006714,29.9769441
90.0,2+1,4.Kat,1,16-20,4,Hayır,Kocaeli - Gebze - Mustafapaşa Mahallesi,2580000,40.8015696,29.4280895
90.0,2+1,Düz Giriş (Zemin),1,21 Ve Üzeri,3,Evet,Kocaeli - Derince - Dumlupınar Mahallesi,1750000,40.7532944,29.8222085
125.0,3+1,3.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Ertuğrul Gazi Mahallesi,2660000,40.7548512,30.0361888
110.0,3+1,1.Kat,1,0 (Yeni),3,Evet,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,2299999,40.7365963,30.0231861
60.0,1+1,2.Kat,1,0 (Yeni),3,Evet,Kocaeli - Başiskele - Yaylacık Mahallesi,1649000,40.7266596,29.9769441
103.0,2+1,5.Kat,1,21 Ve Üzeri,5,Hayır,Kocaeli - Derince - Yenikent Mahallesi,1690000,40.7789789,29.8091854
95.0,2+1,Kot 2 (-2).Kat,2,5-10,3,Evet,Kocaeli - Dilovası - Köseler Mahallesi,2650000,40.861767,29.576103
110.0,3+1,1.Kat,1,3,3,Evet,Kocaeli - İzmit - Yeşilova Mahallesi,3000000,40.78845039999999,29.9711627
190.0,4+1,3.Kat,2,0 (Yeni),3,Hayır,Kocaeli - Darıca - Bağlarbaşı Mahallesi,5500000,40.7617966,29.3918108
139.0,3+1,Bahçe Dublex,2,0 (Yeni),3,Hayır,Kocaeli - Derince - Mersincik Mahallesi,4000000,40.7705517,29.8511443
120.0,3+1,4.Kat,1,5-10,4,Evet,Kocaeli - Körfez - İlimtepe Mahallesi,2500000,40.7905943,29.7599761
160.0,2+1,3.Kat,2,0 (Yeni),3,Hayır,Kocaeli - Darıca - Abdi İpekçi Mahallesi,3490000,40.7792896,29.4164813
170.0,4+1,3.Kat,2,0 (Yeni),3,Hayır,Kocaeli - Darıca - Bağlarbaşı Mahallesi,3595000,40.7617966,29.3918108
60.0,1+1,Çatı Dubleks,1,4,3,Hayır,Kocaeli - İzmit - Turgut Mahallesi,1850000,40.7747821,29.9176735
90.0,2+1,1.Kat,2,16-20,7,Evet,Kocaeli - Gebze - Yenikent Mahallesi,2150000,40.8248688,29.4193834
90.0,2+1,Yüksek Giriş,1,0 (Yeni),4,Hayır,Kocaeli - Çayırova - Akse Mahallesi,2300000,40.8359257,29.4005185
90.0,2+1,Yüksek Giriş,1,5-10,4,Hayır,Kocaeli - Çayırova - Özgürlük Mahallesi,1870000,40.8283772,29.3860054
80.0,2+1,3.Kat,1,2,4,Evet,Kocaeli - Başiskele - Paşadağ Mahallesi,2975000,40.7064933,29.9827252
90.0,2+1,6.Kat,1,21 Ve Üzeri,6,Hayır,Kocaeli - Gebze - Mustafapaşa Mahallesi,2750000,40.8015696,29.4280895
95.0,2+1,Düz Giriş (Zemin),2,5-10,3,Hayır,Kocaeli - İzmit - Kadıköy Mahallesi,2350000,40.7665482,29.9465892
100.0,2+1,3.Kat,1,21 Ve Üzeri,4,Hayır,Kocaeli - İzmit - Yahyakaptan Mahallesi,2975000,40.7683026,29.9769441
77.0,2+1,5.Kat,1,11-15,9,Evet,Kocaeli - İzmit - 28 Haziran Mahallesi,1920000,40.7804258,29.9465892
85.0,2+1,1.Kat,1,5-10,5,Hayır,Kocaeli - İzmit - Kozluk Mahallesi,2575000,40.7625464,29.9118896
80.0,2+1,Yüksek Giriş,1,11-15,4,Evet,Kocaeli - İzmit - Akpınar Mahallesi,1400000,40.795564,29.883291
155.0,3+1,2.Kat,1,0 (Yeni),3,Evet,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,4200000,40.7365963,30.0231861
130.0,3+1,Bahçe Katı,1,2,4,Evet,Kocaeli - Gölcük - Yeni Mahallesi,2850000,40.708606,29.8164206
70.0,1+1,4.Kat,1,0 (Yeni),5,Hayır,Kocaeli - Başiskele - Fatih Mahallesi,2450000,40.6944072,29.9682719
135.0,3+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Darıca - Piri Reis Mahallesi,3240000,40.7806769,29.3656846
100.0,2+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Darıca - Osman Gazi Mahallesi,2700000,40.78985660000001,29.3743939
40.0,1+1,1.Kat,1,5-10,5,Evet,Kocaeli - İzmit - Çayırköy Mahallesi,1690000,40.800946,29.995282
95.0,2+1,1.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Darıca - Piri Reis Mahallesi,2800000,40.7806769,29.3656846
100.0,2+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Darıca - Bağlarbaşı Mahallesi,2585000,40.7617966,29.3918108
185.0,4+1,1.Kat,2,0 (Yeni),3,Hayır,Kocaeli - Darıca - Kazım Karabekir Mahallesi,2800000,40.7764794,29.3932622
90.0,2+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Darıca - Sırasöğütler Mahallesi,2475000,40.7896467,29.3918108
175.0,4+1,Çatı Dubleks,1,0 (Yeni),3,Hayır,Kocaeli - Darıca - Kazım Karabekir Mahallesi,4050000,40.7764794,29.3932622
78.0,3+1,1.Kat,2,0 (Yeni),7,Evet,Kocaeli - Gebze - Tatlıkuyu Mahallesi,3200000,40.7921818,29.436795
90.0,2+1,Bahçe Katı,1,0 (Yeni),3,Hayır,Kocaeli - Darıca - Osman Gazi Mahallesi,1850000,40.78985660000001,29.3743939
75.0,2+1,1.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Körfez - Yavuz Sultan Selim Mahallesi,2600000,40.7807635,29.7947139
350.0,6+1,Unknown,Yok,0 (Yeni),2,Hayır,Kocaeli - Kartepe - Şirinsulhiye Mahallesi,15000000,40.699608,30.097044
165.0,3+1,3.Kat,2,0 (Yeni),3,Hayır,Kocaeli - Darıca - Sırasöğütler Mahallesi,3340000,40.7896467,29.3918108
125.0,3+1,3.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,2550000,40.7365963,30.0231861
40.0,1+1,6.Kat,1,0 (Yeni),6,Hayır,Kocaeli - İzmit - Yeşilova Mahallesi,2750000,40.78845039999999,29.9711627
135.0,3+1,2.Kat,1,0 (Yeni),2,Hayır,Kocaeli - Körfez - Yavuz Sultan Selim Mahallesi,3400000,40.7807635,29.7947139
95.0,3+1,1.Kat,1,0 (Yeni),2,Hayır,Kocaeli - Körfez - Yavuz Sultan Selim Mahallesi,3400000,40.7807635,29.7947139
130.0,3+1,3.Kat,1,5-10,3,Evet,Kocaeli - Kartepe - Ataevler Mahallesi,3100000,40.7438656,30.0463012
110.0,3+1,3.Kat,1,4,3,Hayır,Kocaeli - Başiskele - Barbaros Mahallesi,2350000,40.7074291,29.9306863
100.0,2+1,2.Kat,1,0 (Yeni),2,Hayır,Kocaeli - Körfez - Yavuz Sultan Selim Mahallesi,3200000,40.7807635,29.7947139
100.0,2+1,2.Kat,1,0 (Yeni),2,Hayır,Kocaeli - Körfez - Yavuz Sultan Selim Mahallesi,3100000,40.7807635,29.7947139
140.0,3+1,3.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Körfez - Kuzey Mahallesi,3050000,40.7614938,29.7932666
90.0,2+1,3.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Çayırova - Özgürlük Mahallesi,2190000,40.8283772,29.3860054
80.0,2+1,Bahçe Katı,1,0 (Yeni),5,Hayır,Kocaeli - Gebze - Adem Yavuz Mahallesi,1765000,40.8176435,29.3787483
140.0,3+1,Bahçe Katı,2,4,4,Evet,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,3850000,40.7365963,30.0231861
170.0,4+1,2.Kat,2,5-10,2,Hayır,Kocaeli - Başiskele - Körfez Mahallesi,4750000,40.7107208,29.9191194
110.0,3+1,3.Kat,1,5-10,7,Hayır,Kocaeli - Çayırova - Şekerpınar Mahallesi,2650000,40.860199,29.388468
150.0,3+1,2.Kat,2,4,5,Hayır,Kocaeli - Gebze - Osman Yılmaz Mahallesi,6500000,40.790836,29.4208345
