Net Metrekare,Oda Sayısı,Bulunduğu Kat,Banyo Sayısı,Binanın Yaşı,Binanın Kat Sayısı,Site İçerisinde,latitude,longitude,price
88.0,2.0,1.0,1,3.0,4,0.0,40.8106236,29.4455,2.525
90.0,2.0,3.0,1,0.0,3,0.0,40.7548512,30.0361888,2.15
150.0,3.0,3.0,2,0.0,3,1.0,40.6944072,29.9682719,3.95
520.0,3.0,2.0,1,2.0,2,1.0,40.683793,29.851405,7.5
293.0,5.0,2.0,2,16.0,2,0.0,40.8184455,29.4382459,2.5
120.0,2.0,5.0,1,4.0,5,1.0,40.7789789,29.8091854,3.425
58.0,1.0,2.0,1,0.0,4,0.0,40.758402,30.0116271,1.65
115.0,3.0,3.0,2,0.0,4,1.0,40.6944072,29.9682719,3.96
144.0,4.0,2.0,2,16.0,2,0.0,40.7266596,29.9769441,4.5
105.0,3.0,4.0,2,21.0,8,0.0,40.7683026,29.9769441,3.7
80.0,2.0,6.0,1,11.0,6,0.0,40.8670847,29.3801998,2.1
120.0,3.0,6.0,1,11.0,6,0.0,40.7857558,29.4556552,2.45
100.0,2.0,3.0,2,0.0,4,0.0,40.8283772,29.3860054,2.32
120.0,3.0,1.0,1,21.0,5,0.0,40.75283570000001,29.803397,1.45
120.0,2.0,2.0,1,0.0,3,0.0,40.7147344,29.9538172,3.1
110.0,3.0,2.0,2,0.0,4,0.0,40.8283772,29.3860054,2.0
110.0,2.0,4.0,2,1.0,4,0.0,40.67258229999999,29.97983469999999,5.0
80.0,2.0,1.0,1,5.0,5,0.0,40.7659429,29.7570809,3.75
200.0,5.0,5.0,2,2.0,5,0.0,40.8188859,29.403421,0.02
120.0,3.0,2.0,1,5.0,3,0.0,40.7764794,29.3932622,2.35
100.0,2.0,1.0,1,11.0,3,0.0,40.770276,29.987535,2.77
120.0,3.0,6.0,1,21.0,7,0.0,40.759922,29.9292405,3.65
85.0,2.0,4.0,1,21.0,4,0.0,40.759922,29.9292405,2.65
100.0,2.0,2.0,1,0.0,4,0.0,40.8283772,29.3860054,2.31
210.0,4.0,4.0,2,11.0,4,0.0,40.7634588,29.85982379999999,6.1
130.0,3.0,1.0,1,5.0,2,0.0,40.7190831,29.8366771,2.26
125.0,3.0,3.0,1,0.0,3,0.0,40.758402,30.0116271,2.95
88.0,2.0,2.0,1,0.0,4,1.0,40.7365963,30.0231861,2.55
125.0,3.0,2.0,1,11.0,6,0.0,40.7616073,29.9212883,3.0
200.0,5.0,2.0,3,2.0,3,0.0,41.187255,30.255321,6.45
85.0,2.0,4.0,1,0.0,5,0.0,40.7659429,29.7570809,2.95
110.0,3.0,3.0,2,4.0,4,0.0,40.8283772,29.3860054,2.62
100.0,3.0,2.0,1,0.0,3,0.0,40.7400611,30.0029572,2.575
165.0,3.0,2.0,3,16.0,5,1.0,40.77345750000001,29.4498523,7.25
80.0,2.0,2.0,1,4.0,1,0.0,40.959323,29.983749,4.75
95.0,2.0,1.0,1,0.0,3,0.0,40.78985660000001,29.3743939,2.4
110.0,3.0,1.0,1,0.0,3,0.0,40.7896467,29.3918108,2.8
160.0,3.0,1.0,1,0.0,3,0.0,40.78985660000001,29.3743939,2.798
90.0,2.0,1.0,1,0.0,3,0.0,40.7896467,29.3918108,2.2
95.0,2.0,1.0,1,0.0,3,0.0,40.7896467,29.3918108,2.3
95.0,2.0,2.0,1,4.0,3,0.0,40.7365963,30.0231861,1.885
145.0,4.0,2.0,2,0.0,2,0.0,40.6896527,29.8873054,5.915
220.0,4.0,2.0,3,0.0,2,0.0,40.7636197,29.3685878,6.4
118.0,3.0,5.0,1,21.0,7,0.0,40.7683026,29.9769441,3.2
58.0,1.0,1.0,1,0.0,3,1.0,40.7438656,30.0463012,3.0
70.0,2.0,2.0,1,5.0,5,0.0,40.8015696,29.4280895,2.05
180.0,5.0,3.0,2,0.0,3,0.0,40.8283772,29.3860054,4.2
155.0,3.0,2.0,1,2.0,3,0.0,40.7618084,29.8207615,3.1
103.0,2.0,2.0,1,0.0,3,0.0,40.6834256,29.5890568,6.15
112.0,3.0,2.0,2,0.0,3,0.0,40.75283570000001,29.803397,3.25
135.0,3.0,2.0,1,5.0,3,0.0,40.7614938,29.7932666,2.75
178.0,4.0,2.0,2,0.0,3,0.0,40.75283570000001,29.803397,4.25
80.0,2.0,3.0,1,16.0,3,0.0,40.7013674,29.8337835,1.559
101.0,3.0,5.0,2,0.0,5,1.0,40.6944072,29.9682719,3.98
85.0,2.0,3.0,1,5.0,4,0.0,40.793316,29.9581538,2.875
100.0,2.0,2.0,1,0.0,3,0.0,40.7438656,30.0463012,2.25
165.0,4.0,2.0,3,0.0,4,0.0,40.6944072,29.9682719,4.355
85.0,2.0,2.0,1,0.0,4,0.0,40.7365963,30.0231861,2.55
65.0,1.0,3.0,1,0.0,4,0.0,40.7548512,30.0361888,1.75
105.0,3.0,2.0,2,0.0,3,0.0,40.7438656,30.0463012,2.675
110.0,3.0,1.0,1,11.0,5,0.0,40.759922,29.9292405,2.98
127.0,3.0,5.0,1,21.0,5,0.0,40.7631567,29.8323367,1.84
175.0,4.0,2.0,3,0.0,4,0.0,40.6944072,29.9682719,4.555
132.0,3.0,2.0,1,5.0,4,0.0,40.8283772,29.3860054,3.75
100.0,3.0,2.0,1,11.0,5,0.0,40.8283772,29.3860054,2.83
85.0,2.0,2.0,1,0.0,4,0.0,40.6944072,29.9682719,2.549
110.0,3.0,1.0,1,5.0,3,0.0,40.8361956,29.3787483,2.8
220.0,4.0,3.0,2,5.0,4,0.0,40.7634588,29.85982379999999,5.6
140.0,4.0,4.0,2,21.0,4,0.0,40.8283772,29.3860054,1.5
120.0,3.0,1.0,1,0.0,3,0.0,40.7870595,29.4135791,2.42
85.0,2.0,3.0,1,3.0,4,1.0,41.0720634,30.1355413,2.95
178.0,4.0,2.0,3,3.0,1,1.0,40.81542,29.929028,25.0
100.0,2.0,2.0,1,5.0,4,1.0,40.7789789,29.8091854,2.85
95.0,2.0,3.0,1,0.0,4,0.0,40.7807635,29.7947139,2.65
50.0,1.0,1.0,1,5.0,3,0.0,40.7690192,29.9379151,1.55
75.0,2.0,2.0,2,11.0,5,0.0,40.78985660000001,29.3743939,1.45
90.0,2.0,2.0,1,0.0,5,0.0,40.7548512,30.0361888,2.89
90.0,2.0,3.0,1,0.0,3,0.0,40.8188859,29.403421,2.45
170.0,4.0,5.0,1,0.0,5,0.0,40.7548512,30.0361888,5.25
225.0,5.0,3.0,3,11.0,3,0.0,40.7683026,29.9769441,8.5
150.0,3.0,2.0,1,5.0,4,0.0,40.7645032,29.8439109,3.18
155.0,3.0,1.0,2,0.0,3,0.0,40.7147344,29.9538172,2.895
75.0,2.0,3.0,1,0.0,5,0.0,40.7106363,29.8337835,2.75
120.0,3.0,2.0,2,0.0,2,0.0,40.77684319999999,29.7512903,3.6
75.0,2.0,1.0,1,0.0,2,0.0,40.77684319999999,29.7512903,2.475
67.0,2.0,2.0,1,0.0,3,0.0,40.7365963,30.0231861,1.99
160.0,3.0,3.0,2,4.0,3,1.0,40.7387377,30.0723009,5.85
90.0,2.0,2.0,1,0.0,3,0.0,40.7527798,30.0636349,2.15
95.0,2.0,2.0,1,0.0,3,0.0,40.7438656,30.0463012,2.3
140.0,3.0,2.0,2,2.0,3,1.0,40.7365963,30.0231861,3.2
90.0,2.0,2.0,1,0.0,3,0.0,40.78985660000001,29.3743939,2.85
135.0,3.0,2.0,1,5.0,5,0.0,40.7905943,29.7599761,2.85
180.0,4.0,4.0,2,5.0,4,0.0,40.8228769,29.3932622,3.5
175.0,3.0,3.0,1,0.0,3,0.0,40.7636197,29.3685878,7.125
140.0,3.0,2.0,2,0.0,3,0.0,40.7896467,29.3918108,3.1
83.0,2.0,1.0,1,21.0,4,0.0,40.7804258,29.9465892,0.6
130.0,3.0,4.0,1,0.0,4,0.0,40.8117542,29.3540715,4.0
120.0,3.0,2.0,1,11.0,3,0.0,40.7438656,30.0463012,2.13
170.0,4.0,5.0,1,0.0,5,0.0,40.7548512,30.0361888,5.25
82.0,1.0,2.0,1,11.0,3,0.0,40.7074291,29.9306863,1.65
140.0,3.0,1.0,2,11.0,3,0.0,40.7074291,29.9306863,4.15
110.0,3.0,2.0,1,5.0,3,1.0,40.7438656,30.0463012,3.1
145.0,3.0,2.0,1,5.0,3,0.0,40.7074291,29.9306863,2.2
95.0,2.0,2.0,1,21.0,3,0.0,40.7669386,29.3973465,1.65
85.0,2.0,2.0,1,5.0,4,0.0,40.8283772,29.3860054,2.95
85.0,2.0,2.0,1,21.0,4,0.0,40.7947045,29.3569749,3.75
139.0,3.0,2.0,2,0.0,4,1.0,40.6944072,29.9682719,5.7
85.0,2.0,2.0,2,11.0,3,1.0,40.770276,29.987535,2.71
85.0,2.0,2.0,1,3.0,4,0.0,40.7956379,29.4077745,1.875
125.0,3.0,2.0,1,5.0,3,0.0,40.7365963,30.0231861,2.57
160.0,3.0,3.0,2,4.0,3,1.0,40.7387377,30.0723009,5.8
60.0,1.0,2.0,1,4.0,4,0.0,40.77316889999999,29.9639357,1.695
70.0,1.0,2.0,1,4.0,4,1.0,40.758402,30.0116271,2.275
110.0,3.0,1.0,1,21.0,4,0.0,40.7947045,29.3569749,3.75
130.0,3.0,2.0,2,4.0,3,1.0,40.7683026,29.9769441,5.75
100.0,3.0,2.0,1,0.0,3,0.0,40.708606,29.8164206,2.7
135.0,3.0,3.0,1,0.0,3,0.0,40.7614938,29.7932666,3.1
80.0,2.0,2.0,1,21.0,5,0.0,40.7613341,29.9364694,1.7
174.0,4.0,3.0,2,0.0,3,1.0,40.6944072,29.9682719,8.2
90.0,3.0,8.0,1,21.0,8,0.0,40.7685945,29.9079131,1.75
75.0,2.0,1.0,1,0.0,2,0.0,40.7807635,29.7947139,2.75
30.0,1.0,2.0,1,0.0,2,0.0,40.7096172,30.1416089,0.36
70.0,2.0,2.0,1,16.0,2,0.0,40.6953781,29.8222085,1.75
40.0,1.0,2.0,1,0.0,2,0.0,41.171289,30.228028,0.48
60.0,1.0,2.0,1,11.0,9,1.0,40.7807635,29.7947139,1.825
120.0,3.0,2.0,1,0.0,4,0.0,40.7548512,30.0361888,3.3
90.0,2.0,2.0,1,0.0,4,0.0,40.7548512,30.0361888,2.6
200.0,2.0,3.0,1,5.0,3,0.0,40.8106236,29.4455,3.75
125.0,3.0,1.0,2,0.0,3,0.0,40.7679064,29.7787935,3.75
100.0,2.0,2.0,1,4.0,4,0.0,40.8361956,29.3787483,1.86
90.0,2.0,2.0,1,0.0,4,0.0,40.6944072,29.9682719,2.5
90.0,2.0,2.0,1,0.0,3,0.0,40.7812258,29.384554,2.7
110.0,2.0,3.0,2,0.0,8,1.0,40.8359257,29.4005185,4.5
125.0,3.0,2.0,1,11.0,3,0.0,40.7593509,29.8742885,4.35
90.0,2.0,2.0,1,0.0,4,0.0,40.7618084,29.8207615,2.15
155.0,4.0,2.0,2,0.0,4,0.0,40.7147344,29.9538172,3.25
130.0,3.0,1.0,2,3.0,3,1.0,40.6944072,29.9682719,4.25
190.0,4.0,4.0,2,5.0,4,0.0,40.7921818,29.436795,4.0
130.0,3.0,2.0,2,0.0,9,1.0,40.795564,29.883291,3.0
175.0,3.0,4.0,2,0.0,4,1.0,40.6944072,29.9682719,3.8
160.0,3.0,3.0,2,5.0,3,0.0,40.7807635,29.7947139,2.5
152.0,3.0,2.0,2,0.0,4,1.0,40.683793,29.851405,3.3
150.0,3.0,3.0,1,4.0,4,0.0,40.7160544,29.8330601,4.55
150.0,3.0,2.0,1,0.0,3,0.0,40.7188846,29.7780698,4.0
130.0,3.0,2.0,1,21.0,4,0.0,40.7616073,29.9212883,2.6
175.0,4.0,2.0,2,0.0,3,0.0,40.7136651,29.7903721,4.35
165.0,3.0,2.0,2,5.0,4,1.0,40.7013674,29.8337835,3.3
90.0,2.0,2.0,2,5.0,3,0.0,40.7806769,29.3656846,2.45
125.0,3.0,2.0,1,0.0,3,0.0,40.7188846,29.7780698,3.75
165.0,3.0,2.0,2,0.0,3,0.0,40.7139441,29.7730038,3.95
139.0,3.0,2.0,2,0.0,4,1.0,40.6944072,29.9682719,5.9
175.0,4.0,3.0,2,3.0,4,1.0,40.81542,29.929028,10.0
165.0,3.0,2.0,2,0.0,3,0.0,40.7139441,29.7730038,2.7
30.0,1.0,2.0,1,0.0,2,0.0,40.965569,29.50148,0.36
148.0,3.0,3.0,2,5.0,5,0.0,40.7147344,29.9538172,5.75
75.0,2.0,2.0,1,5.0,5,0.0,40.8105789,29.3874568,1.7
60.0,2.0,2.0,1,5.0,4,0.0,40.755314,29.3838283,2.5
65.0,2.0,2.0,1,3.0,5,0.0,40.8106236,29.4455,1.85
270.0,5.0,2.0,2,21.0,7,0.0,40.7665482,29.9465892,1.6
130.0,3.0,2.0,1,4.0,3,0.0,40.7659429,29.7570809,6.4
115.0,3.0,2.0,1,21.0,9,1.0,40.7766241,29.9436979,1.95
160.0,4.0,2.0,1,0.0,3,0.0,40.7502682,29.7715563,3.5
145.0,3.0,1.0,1,3.0,3,0.0,40.7807635,29.7947139,2.65
80.0,2.0,2.0,1,0.0,3,0.0,40.7502682,29.7715563,2.3
110.0,3.0,1.0,1,0.0,3,0.0,40.7502682,29.7715563,2.9
130.0,3.0,2.0,1,0.0,1,0.0,40.885772,29.782312,4.5
120.0,3.0,2.0,1,5.0,3,0.0,40.7074291,29.9306863,2.5
110.0,2.0,2.0,1,0.0,2,0.0,40.7190831,29.8366771,2.75
115.0,3.0,2.0,1,21.0,4,0.0,40.7208682,29.8222085,1.6
350.0,7.0,2.0,3,0.0,3,0.0,40.72833540000001,30.0520793,22.0
150.0,3.0,2.0,1,5.0,3,0.0,40.7400611,30.0029572,3.0
65.0,1.0,2.0,1,0.0,3,0.0,40.7548512,30.0361888,1.85
77.0,2.0,1.0,1,11.0,7,0.0,40.800946,29.995282,1.69
149.0,4.0,1.0,1,5.0,3,1.0,40.7010052,29.8554841,3.77
79.0,2.0,2.0,1,0.0,3,1.0,40.7365963,30.0231861,2.199999
59.0,1.0,2.0,1,0.0,3,0.0,40.7548512,30.0361888,1.675
85.0,2.0,1.0,1,0.0,5,0.0,40.7631567,29.8323367,2.0
170.0,4.0,3.0,1,3.0,3,0.0,40.7365963,30.0231861,2.999999
90.0,2.0,4.0,1,16.0,4,0.0,40.78093080000001,29.9610447,0.99
90.0,2.0,3.0,2,0.0,3,0.0,40.7548512,30.0361888,2.25
120.0,3.0,3.0,1,21.0,6,0.0,40.7665482,29.9465892,2.35
120.0,3.0,2.0,1,11.0,4,0.0,40.8283772,29.3860054,2.19
85.0,2.0,2.0,1,21.0,4,0.0,40.78985660000001,29.3743939,1.38
124.0,3.0,6.0,2,0.0,9,1.0,40.795564,29.883291,4.5
160.0,4.0,2.0,2,3.0,7,0.0,40.7921818,29.436795,5.25
175.0,4.0,4.0,2,3.0,4,0.0,40.7764794,29.3932622,3.75
130.0,3.0,2.0,1,11.0,5,1.0,40.7999983,29.3671362,2.9
105.0,3.0,3.0,2,5.0,5,0.0,40.8106236,29.4455,2.9
110.0,3.0,2.0,1,0.0,4,0.0,40.7870595,29.4135791,3.3
115.0,3.0,1.0,1,21.0,7,0.0,40.7106363,29.8337835,1.5
90.0,2.0,2.0,1,0.0,4,0.0,40.7764794,29.3932622,2.735
110.0,3.0,3.0,2,0.0,3,0.0,40.6918869,29.9364694,3.25
90.0,2.0,2.0,1,0.0,3,0.0,40.7764794,29.3932622,3.0
80.0,2.0,2.0,1,0.0,3,0.0,40.7764794,29.3932622,2.25
102.0,3.0,1.0,2,0.0,3,0.0,40.7088279,30.057329,2.79
95.0,1.0,2.0,0,21.0,3,0.0,40.7653053,29.7961611,4.9
110.0,2.0,2.0,2,0.0,4,0.0,40.7896467,29.3918108,2.8
98.0,2.0,2.0,1,5.0,4,0.0,40.7870595,29.4135791,2.3
100.0,2.0,2.0,2,5.0,4,0.0,40.7999983,29.3671362,2.8
120.0,3.0,4.0,2,5.0,5,0.0,40.7127754,29.7976083,3.12
80.0,2.0,2.0,1,5.0,4,0.0,40.7764794,29.3932622,2.2
120.0,2.0,2.0,1,21.0,1,0.0,40.7653053,29.7961611,2.69
90.0,2.0,2.0,1,21.0,3,0.0,40.7653053,29.7961611,4.9
110.0,3.0,2.0,1,0.0,4,0.0,40.7147344,29.9538172,3.1
110.0,3.0,2.0,1,0.0,4,0.0,40.7147344,29.9538172,3.0
145.0,4.0,2.0,2,0.0,4,0.0,40.7147344,29.9538172,3.5
80.0,2.0,1.0,1,3.0,4,1.0,40.753727,29.7961611,2.15
130.0,3.0,2.0,1,3.0,2,0.0,40.7190831,29.8366771,2.745
160.0,3.0,2.0,1,11.0,3,0.0,40.7593509,29.8742885,3.29
